id,start,read_length
42955,44540,248
42956,49359,288
42957,36955,227
42958,18030,232
42959,4872,265
42960,3845,225
42961,5523,286
42962,35924,185
42963,15821,227
42964,8803,274
42965,36267,216
42966,42090,259
42967,47386,236
42968,24667,221
42969,43644,242
42970,30660,204
42971,2962,293
42972,28678,234
42973,34582,213
42974,28340,258
42975,31573,271
42976,26365,254
42977,6093,181
42978,16818,250
42979,22548,239
42980,20236,238
42981,47718,285
42982,38036,236
42983,31405,233
42984,14616,281
42985,46848,256
42986,49198,237
42987,32604,198
42988,45047,246
42989,10494,250
42990,4469,269
42991,30143,243
42992,22511,246
42993,43304,282
42994,14478,256
42995,40328,267
42996,2802,246
42997,15386,261
42998,40484,242
42999,29887,291
43000,46923,323
43001,6215,241
43002,23903,234
43003,2230,284
43004,19044,235
43005,9365,247
43006,24235,281
43007,41156,206
43008,31723,236
43009,34631,172
43010,1056,313
43011,26043,212
43012,3598,214
43013,27641,339
43014,3276,279
43015,6135,245
43016,18566,261
43017,30850,254
43018,38875,306
43019,12451,194
43020,31166,233
43021,8652,176
43022,36778,280
43023,17820,248
43024,41507,258
43025,24347,308
43026,11801,281
43027,44732,259
43028,2982,208
43029,24122,229
43030,48327,195
43031,34607,243
43032,23994,253
43033,43760,274
43034,47061,239
43035,39938,252
43036,8472,227
43037,45046,220
43038,27026,264
43039,11862,244
43040,12168,280
43041,9175,255
43042,3944,249
43043,19428,261
43044,2127,244
43045,6612,257
43046,32049,248
43047,37114,263
43048,19076,248
43049,49130,170
43050,5004,223
43051,40834,266
43052,13168,268
43053,32564,226
43054,34473,321
43055,22321,176
43056,35691,237
43057,11400,232
43058,5802,197
43059,40098,301
43060,10885,204
43061,20290,232
43062,21565,232
43063,17945,288
43064,48271,231
43065,2074,235
43066,1398,229
43067,38361,239
43068,32089,200
43069,23810,276
43070,43782,213
43071,28367,260
43072,18844,308
43073,42337,251
43074,48792,283
43075,44904,246
43076,18649,266
43077,32611,289
43078,34058,271
43079,3606,264
43080,49199,286
43081,45938,197
43082,42559,237
43083,12387,294
43084,9129,239
43085,1014,239
43086,7763,269
43087,41517,299
43088,16921,249
43089,15964,252
43090,47120,260
43091,24858,215
43092,6269,280
43093,41339,288
43094,29866,274
43095,18218,173
43096,49054,250
43097,14904,229
43098,40176,214
43099,19321,256
43100,47624,260
43101,39078,248
43102,31069,268
43103,19946,272
43104,24638,229
43105,16486,250
43106,22601,313
43107,36356,224
43108,43183,261
43109,17457,266
43110,44014,230
43111,46990,238
43112,41098,258
43113,47112,249
43114,2271,224
43115,43869,289
43116,18571,269
43117,26,245
43118,9073,308
43119,11668,208
43120,6475,277
43121,24526,310
43122,15491,228
43123,6698,206
43124,6931,240
43125,30061,307
43126,33168,283
43127,1277,235
43128,29078,201
43129,16541,234
43130,37372,207
43131,12500,267
43132,20599,252
43133,42446,252
43134,36219,276
43135,11542,223
43136,34708,262
43137,13880,250
43138,9531,258
43139,24094,217
43140,38485,255
43141,22558,231
43142,21625,235
43143,36330,230
43144,14117,309
43145,6210,297
43146,4859,195
43147,17366,226
43148,23478,252
43149,8273,270
43150,38364,218
43151,21458,299
43152,34093,232
43153,27207,264
43154,39981,263
43155,13677,210
43156,18003,286
43157,35700,234
43158,25167,199
43159,28740,257
43160,27248,245
43161,48584,262
43162,18077,256
43163,7253,253
43164,27736,233
43165,21427,252
43166,34978,219
43167,37903,228
43168,39728,265
43169,11769,284
43170,2400,248
43171,10023,243
43172,44767,282
43173,20587,248
43174,26735,232
43175,12950,270
43176,36311,237
43177,13087,307
43178,2809,259
43179,6913,224
43180,37975,227
43181,24441,286
43182,8974,231
43183,32219,271
43184,3439,226
43185,21484,281
43186,32486,262
43187,34015,282
43188,33709,258
43189,48094,276
43190,7780,268
43191,27078,178
43192,43660,292
43193,12567,291
43194,29588,236
43195,9154,294
43196,38813,219
43197,9459,259
43198,18300,244
43199,49085,252
43200,26369,282
43201,11604,254
43202,1997,280
43203,1982,213
43204,6919,287
43205,18321,244
43206,38438,263
43207,27200,200
43208,28047,228
43209,4294,266
43210,38166,245
43211,18365,290
43212,22202,242
43213,48818,246
43214,34536,215
43215,37766,261
43216,23288,318
43217,45786,213
43218,23993,240
43219,41651,290
43220,39577,220
43221,5719,260
43222,10343,290
43223,45689,213
43224,33033,220
43225,17966,254
43226,25142,281
43227,8173,155
43228,31291,194
43229,6191,276
43230,10672,282
43231,24830,264
43232,20458,270
43233,2528,238
43234,1429,278
43235,7718,255
43236,13561,189
43237,21299,291
43238,33482,261
43239,20813,245
43240,32031,266
43241,44394,290
43242,43409,256
43243,7417,225
43244,21754,277
43245,30800,268
43246,40313,235
43247,42659,236
43248,4029,267
43249,42577,261
43250,23311,242
43251,30382,243
43252,21044,235
43253,42759,229
43254,31195,290
43255,5522,254
43256,10745,240
43257,37311,265
43258,9753,268
43259,5651,224
43260,1890,150
43261,30736,258
43262,7320,277
43263,3558,259
43264,5122,230
43265,27547,242
43266,7431,247
43267,41737,224
43268,22196,267
43269,26188,228
43270,10077,227
43271,5855,247
43272,31754,268
43273,45068,280
43274,27885,302
43275,6560,248
43276,24904,224
43277,30622,277
43278,6475,237
43279,38289,254
43280,42933,304
43281,27954,253
43282,25349,286
43283,40696,240
43284,26713,292
43285,1652,302
43286,31888,250
43287,43802,280
43288,12064,215
43289,3187,242
43290,16594,252
43291,40934,259
43292,6196,191
43293,36403,184
43294,14741,269
43295,18303,291
43296,41074,229
43297,26942,205
43298,42850,249
43299,32810,277
43300,47024,258
43301,46899,199
43302,36135,174
43303,27765,240
43304,41965,270
43305,40082,250
43306,20748,272
43307,8688,198
43308,40987,292
43309,13175,251
43310,3453,294
43311,19443,256
43312,37575,291
43313,35778,242
43314,34500,207
43315,19936,273
43316,33328,222
43317,13969,299
43318,28749,242
43319,11307,299
43320,45579,250
43321,39494,222
43322,45801,232
43323,4404,249
43324,5453,243
43325,27345,230
43326,19817,217
43327,36428,270
43328,7072,287
43329,49238,313
43330,15617,238
43331,16441,332
43332,12575,262
43333,6161,315
43334,25991,268
43335,23924,265
43336,49710,232
43337,44490,205
43338,18658,211
43339,36772,238
43340,20813,260
43341,43161,233
43342,137,237
43343,23451,249
43344,35733,224
43345,4108,195
43346,29109,283
43347,29607,241
43348,2950,289
43349,38843,262
43350,14595,213
43351,9317,212
43352,31939,286
43353,9405,247
43354,19865,211
43355,807,266
43356,27953,234
43357,49343,284
43358,4751,254
43359,26331,216
43360,26192,264
43361,47030,250
43362,25050,245
43363,24166,249
43364,3420,331
43365,15657,240
43366,35001,213
43367,534,221
43368,32497,228
43369,19841,242
43370,43148,218
43371,28738,225
43372,17948,255
43373,27752,264
43374,8814,181
43375,8740,258
43376,2461,264
43377,34523,296
43378,46330,263
43379,18717,252
43380,46607,245
43381,48739,266
43382,7830,278
43383,10023,245
43384,454,212
43385,24996,223
43386,2184,308
43387,12013,243
43388,21165,254
43389,48241,266
43390,37192,221
43391,36407,249
43392,37838,230
43393,37733,237
43394,16981,237
43395,39535,280
43396,32662,221
43397,3445,274
43398,7434,244
43399,19122,254
43400,39066,238
43401,46993,241
43402,30075,236
43403,18359,239
43404,38168,265
43405,9227,270
43406,33466,275
43407,27861,253
43408,12763,260
43409,837,256
43410,48016,253
43411,35772,335
43412,44045,266
43413,45396,251
43414,49292,237
43415,44859,266
43416,8774,265
43417,2832,197
43418,43151,215
43419,13549,242
43420,29151,217
43421,4415,249
43422,37973,262
43423,39990,256
43424,42866,275
43425,22741,265
43426,36095,217
43427,6735,300
43428,27942,217
43429,46640,268
43430,46859,209
43431,25474,318
43432,904,251
43433,40064,255
43434,45509,267
43435,41074,252
43436,42841,215
43437,26313,227
43438,4098,301
43439,12925,267
43440,8890,268
43441,15866,203
43442,32040,253
43443,23762,238
43444,48366,279
43445,47329,254
43446,19813,250
43447,33634,233
43448,13794,158
43449,8075,266
43450,28550,273
43451,48535,252
43452,4979,209
43453,39258,261
43454,31860,247
43455,49399,209
43456,47556,272
43457,11252,242
43458,10043,222
43459,19040,246
43460,23260,267
43461,40545,291
43462,31148,239
43463,16074,260
43464,29022,217
43465,24819,195
43466,14777,248
43467,38052,257
43468,16424,195
43469,38536,247
43470,30489,262
43471,7511,225
43472,17747,249
43473,27081,216
43474,15852,305
43475,9622,246
43476,47356,287
43477,18330,282
43478,23658,242
43479,12772,264
43480,25201,269
43481,4729,228
43482,47434,261
43483,12885,269
43484,21352,327
43485,16454,241
43486,8528,239
43487,12250,267
43488,12102,261
43489,260,227
43490,29392,226
43491,34122,296
43492,21741,284
43493,22086,221
43494,14613,267
43495,15848,258
43496,25853,291
43497,31901,264
43498,19188,255
43499,44810,313
43500,8878,217
43501,47399,254
43502,10732,214
43503,44553,262
43504,18615,282
43505,25990,292
43506,48361,275
43507,251,300
43508,17532,323
43509,46052,319
43510,41363,231
43511,34494,252
43512,18408,226
43513,20481,283
43514,25887,269
43515,17814,327
43516,7804,237
43517,12063,284
43518,72,280
43519,9879,280
43520,6961,305
43521,30093,222
43522,34687,188
43523,48229,277
43524,2054,257
43525,856,256
43526,7596,239
43527,11076,241
43528,33430,254
43529,44976,244
43530,20223,197
43531,36733,225
43532,10328,293
43533,32618,274
43534,29027,229
43535,35095,216
43536,28751,267
43537,21144,188
43538,4954,259
43539,29682,332
43540,7077,230
43541,9627,293
43542,22576,255
43543,47661,224
43544,34461,208
43545,26292,272
43546,44443,265
43547,19577,285
43548,35670,259
43549,43147,231
43550,25548,204
43551,5519,332
43552,29172,257
43553,47960,220
43554,20503,227
43555,25309,218
43556,3551,221
43557,8069,271
43558,38702,248
43559,4751,236
43560,15233,329
43561,38924,307
43562,32706,222
43563,2446,218
43564,37300,266
43565,45235,275
43566,13745,286
43567,5821,272
43568,49418,290
43569,23916,257
43570,27740,279
43571,5069,245
43572,26647,238
43573,26358,231
43574,12897,245
43575,4387,304
43576,16872,274
43577,14714,207
43578,29390,225
43579,45341,256
43580,21400,226
43581,2303,286
43582,2913,244
43583,18805,285
43584,3505,250
43585,49558,226
43586,15767,213
43587,36002,309
43588,4235,248
43589,45707,217
43590,17644,285
43591,17573,228
43592,18646,250
43593,33786,258
43594,25156,242
43595,42400,233
43596,45939,253
43597,17280,239
43598,21914,296
43599,43341,266
43600,29625,244
43601,13006,250
43602,8657,264
43603,14405,259
43604,38849,203
43605,37623,222
43606,1397,243
43607,5833,239
43608,31208,248
43609,25690,210
43610,30325,272
43611,1155,259
43612,14521,258
43613,15009,208
43614,2306,237
43615,23645,279
43616,4471,227
43617,13906,287
43618,42687,238
43619,30213,186
43620,28730,260
43621,30066,293
43622,31217,228
43623,16686,274
43624,9439,231
43625,30631,226
43626,49766,220
43627,20007,282
43628,9243,290
43629,36247,273
43630,7076,259
43631,21516,206
43632,48359,277
43633,32216,258
43634,46095,313
43635,25423,237
43636,28094,305
43637,25152,242
43638,8626,171
43639,40794,202
43640,14495,258
43641,16174,275
43642,6045,246
43643,1723,225
43644,22734,201
43645,12415,256
43646,1902,269
43647,1614,266
43648,28392,245
43649,46957,196
43650,16788,279
43651,17609,262
43652,15409,263
43653,36251,271
43654,12893,290
43655,41395,222
43656,15003,250
43657,47187,268
43658,28139,257
43659,31724,285
43660,47428,241
43661,49483,287
43662,27375,213
43663,23079,267
43664,49317,226
43665,26297,270
43666,36211,236
43667,34562,292
43668,36430,251
43669,18633,265
43670,7002,234
43671,18745,287
43672,40838,272
43673,44458,277
43674,26468,256
43675,12697,226
43676,20632,226
43677,48640,203
43678,33868,261
43679,12341,267
43680,2291,264
43681,18380,288
43682,13913,246
43683,42342,241
43684,34083,216
43685,45664,282
43686,25794,221
43687,9776,230
43688,33317,202
43689,4164,248
43690,16174,231
43691,16597,265
43692,1407,306
43693,49615,245
43694,26079,290
43695,39873,278
43696,14563,265
43697,48557,299
43698,14602,248
43699,13105,255
43700,31420,245
43701,35646,281
43702,42684,270
43703,8591,284
43704,22852,298
43705,40271,272
43706,37737,240
43707,33513,259
43708,39816,280
43709,28183,267
43710,47390,237
43711,20123,262
43712,19306,220
43713,21254,252
43714,34376,265
43715,1626,263
43716,49563,252
43717,2215,246
43718,12647,270
43719,9859,230
43720,30688,225
43721,29253,196
43722,12228,237
43723,14522,270
43724,2479,227
43725,2883,292
43726,49522,228
43727,14920,276
43728,10739,257
43729,45102,274
43730,34174,279
43731,21741,294
43732,24316,194
43733,17317,237
43734,38759,219
43735,14950,236
43736,26929,264
43737,3427,243
43738,30650,179
43739,33950,218
43740,42521,218
43741,47912,258
43742,28445,283
43743,34449,223
43744,2214,248
43745,1391,265
43746,22492,225
43747,30959,208
43748,763,230
43749,38877,213
43750,20064,244
43751,7238,199
43752,40353,257
43753,4603,234
43754,22177,234
43755,32623,267
43756,7707,243
43757,17043,248
43758,11531,246
43759,10101,284
43760,30236,250
43761,47772,206
43762,37435,237
43763,6377,216
43764,11752,218
43765,29706,246
43766,31045,211
43767,39959,279
43768,25776,250
43769,12392,274
43770,26450,251
43771,46707,271
43772,44381,237
43773,41982,283
43774,31411,234
43775,22711,267
43776,16242,218
43777,32942,270
43778,27200,280
43779,29241,297
43780,2259,264
43781,14662,242
43782,7945,211
43783,755,269
43784,3147,254
43785,5323,286
43786,25480,291
43787,12029,253
43788,48362,286
43789,8343,272
43790,11788,249
43791,3330,228
43792,21995,231
43793,45455,286
43794,4262,252
43795,46849,226
43796,42087,251
43797,22652,239
43798,39423,250
43799,7188,289
43800,48344,253
43801,16830,254
43802,23927,225
43803,31721,245
43804,43317,232
43805,39489,279
43806,39111,245
43807,7847,229
43808,23637,295
43809,23480,222
43810,9387,261
43811,32783,240
43812,48158,254
43813,656,244
43814,23066,231
43815,34395,286
43816,33647,249
43817,7750,256
43818,33050,201
43819,15086,260
43820,3808,235
43821,25242,244
43822,43684,221
43823,8843,274
43824,18053,243
43825,17664,222
43826,37399,239
43827,11094,302
43828,12500,234
43829,2358,292
43830,24536,291
43831,38115,289
43832,1637,225
43833,28243,245
43834,47687,279
43835,10580,220
43836,18635,206
43837,90,291
43838,18004,273
43839,31678,198
43840,3991,261
43841,18177,247
43842,45805,251
43843,1228,274
43844,30590,269
43845,5660,259
43846,32443,300
43847,48069,224
43848,13404,288
43849,4205,246
43850,7732,250
43851,33901,188
43852,35322,193
43853,41283,261
43854,11111,250
43855,8734,235
43856,762,251
43857,28669,251
43858,13218,279
43859,30962,249
43860,49537,254
43861,3068,260
43862,46238,306
43863,31942,235
43864,20588,275
43865,28119,259
43866,20774,260
43867,8023,204
43868,44270,209
43869,9308,276
43870,25629,277
43871,31486,289
43872,33114,230
43873,42534,266
43874,47592,273
43875,15547,267
43876,2701,259
43877,42658,230
43878,21043,278
43879,39207,280
43880,46845,241
43881,23045,275
43882,7367,226
43883,18906,277
43884,10545,276
43885,25874,231
43886,21933,321
43887,35665,240
43888,16764,219
43889,45027,220
43890,41942,233
43891,23582,275
43892,20875,221
43893,11626,217
43894,17527,210
43895,23660,254
43896,20797,299
43897,29584,233
43898,11961,200
43899,5930,211
43900,4169,209
43901,24815,266
43902,21712,268
43903,3525,208
43904,35730,269
43905,28663,233
43906,34572,282
43907,29363,200
43908,10195,259
43909,6274,253
43910,41453,237
43911,28225,257
43912,18364,261
43913,20458,245
43914,5712,278
43915,34913,236
43916,44024,267
43917,6052,255
43918,19396,231
43919,13196,240
43920,2030,260
43921,2406,220
43922,45351,253
43923,3123,242
43924,1861,290
43925,48538,262
43926,1271,256
43927,12855,236
43928,30151,263
43929,36928,272
43930,18393,258
43931,15518,290
43932,24714,260
43933,14999,223
43934,8917,229
43935,48881,262
43936,39192,265
43937,14543,290
43938,33024,226
43939,27191,275
43940,23165,317
43941,21828,213
43942,8499,213
43943,34671,247
43944,19398,204
43945,44784,187
43946,46059,250
43947,11774,203
43948,36517,271
43949,48117,275
43950,44314,295
43951,29682,216
43952,4163,295
43953,1068,254
43954,4936,237
43955,4291,278
43956,37465,273
43957,27987,218
43958,22819,226
43959,46809,306
43960,28842,241
43961,12325,202
43962,1419,221
43963,27180,261
43964,28171,264
43965,33121,281
43966,19899,273
43967,18007,217
43968,18950,272
43969,43169,245
43970,14560,217
43971,19594,233
43972,7473,202
43973,8650,238
43974,30880,254
43975,39334,272
43976,4871,227
43977,43672,296
43978,45887,262
43979,37731,236
43980,35614,289
43981,21597,253
43982,19004,255
43983,368,252
43984,30033,267
43985,33307,241
43986,14302,260
43987,7201,243
43988,20091,284
43989,41988,184
43990,4146,241
43991,45271,200
43992,24625,217
43993,34644,242
43994,13355,239
43995,12294,281
43996,36043,258
43997,2907,283
43998,21722,266
43999,39872,240
44000,22033,215
44001,7611,291
44002,41421,261
44003,42877,173
44004,22261,252
44005,29435,332
44006,16534,234
44007,46739,262
44008,24970,252
44009,48801,212
44010,16810,246
44011,4479,274
44012,18984,248
44013,41915,289
44014,27499,239
44015,22718,271
44016,46722,236
44017,45160,269
44018,16630,257
44019,43603,282
44020,19244,210
44021,2000,247
44022,23955,270
44023,34710,232
44024,13675,262
44025,9517,325
44026,44890,306
44027,44219,247
44028,13352,259
44029,46335,251
44030,20797,246
44031,2509,220
44032,44325,258
44033,40688,237
44034,29004,228
44035,25169,317
44036,31213,216
44037,47099,176
44038,47007,278
44039,15165,260
44040,26522,273
44041,20265,237
44042,45494,231
44043,49189,235
44044,32050,222
44045,1138,242
44046,32641,210
44047,31967,256
44048,27258,260
44049,42236,295
44050,25166,289
44051,35451,244
44052,5235,268
44053,37732,234
44054,6454,214
44055,37047,214
44056,23239,259
44057,740,245
44058,48755,189
44059,15418,250
44060,30039,247
44061,25579,252
44062,40499,307
44063,38825,248
44064,22530,245
44065,32726,241
44066,34098,284
44067,23785,240
44068,6048,239
44069,3773,263
44070,31161,205
44071,35978,247
44072,25350,237
44073,44967,298
44074,4289,316
44075,29049,265
44076,40614,231
44077,37760,262
44078,12307,215
44079,24324,231
44080,27603,255
44081,37693,242
44082,16986,234
44083,37297,285
44084,17289,248
44085,6695,292
44086,36693,281
44087,37775,322
44088,31059,274
44089,38121,299
44090,39122,246
44091,14453,210
44092,25502,211
44093,41562,252
44094,45688,255
44095,13716,278
44096,49019,250
44097,49082,210
44098,14200,241
44099,39382,283
44100,18425,268
44101,41542,287
44102,8698,248
44103,35689,254
44104,34170,252
44105,22029,276
44106,46162,296
44107,16052,254
44108,48119,218
44109,5721,201
44110,3972,290
44111,46803,255
44112,18555,229
44113,22546,203
44114,24826,277
44115,30963,260
44116,47150,234
44117,33330,304
44118,30885,295
44119,47612,240
44120,21893,268
44121,2902,295
44122,41424,260
44123,48080,286
44124,21833,322
44125,9934,251
44126,38612,217
44127,49642,327
44128,2748,237
44129,22682,254
44130,4661,275
44131,8662,289
44132,48832,244
44133,7442,248
44134,27107,271
44135,40058,222
44136,12258,247
44137,18289,283
44138,25124,277
44139,34840,184
44140,32938,228
44141,44860,290
44142,15631,281
44143,49723,175
44144,9927,239
44145,12884,225
44146,15211,241
44147,13711,264
44148,47356,251
44149,41869,221
44150,4591,269
44151,33851,185
44152,5836,360
44153,26908,247
44154,40202,239
44155,22808,228
44156,41794,225
44157,41385,256
44158,9685,261
44159,15694,240
44160,21566,212
44161,44732,260
44162,9909,261
44163,11494,247
44164,3666,327
44165,11848,220
44166,11746,280
44167,48858,301
44168,49648,250
44169,6575,231
44170,48972,249
44171,4041,258
44172,32519,231
44173,16582,273
44174,38267,217
44175,23756,283
44176,949,294
44177,64,211
44178,30350,246
44179,39188,262
44180,35615,255
44181,47509,271
44182,3860,270
44183,27078,218
44184,42005,284
44185,42262,295
44186,28249,287
44187,8032,248
44188,41597,256
44189,40772,211
44190,42257,265
44191,9206,250
44192,3914,266
44193,40738,238
44194,27483,266
44195,12405,250
44196,26744,232
44197,24241,249
44198,40596,222
44199,41631,232
44200,4541,195
44201,24004,243
44202,10909,252
44203,32225,280
44204,10388,234
44205,42702,259
44206,5513,241
44207,47419,283
44208,4090,280
44209,21080,239
44210,44762,235
44211,28502,232
44212,5733,274
44213,14800,183
44214,38746,236
44215,9688,295
44216,22867,302
44217,34836,288
44218,18161,261
44219,34342,230
44220,8079,257
44221,17537,269
44222,36379,229
44223,11982,247
44224,43315,275
44225,39850,247
44226,29302,276
44227,10902,247
44228,46008,238
44229,36701,258
44230,16106,248
44231,18695,273
44232,4424,213
44233,26037,216
44234,30170,224
44235,14185,219
44236,38265,269
44237,44796,200
44238,8786,256
44239,32569,221
44240,7047,222
44241,47488,224
44242,26490,271
44243,26754,238
44244,49698,239
44245,26841,227
44246,31198,254
44247,25777,274
44248,23994,175
44249,13485,228
44250,16966,209
44251,30789,269
44252,15543,233
44253,6343,238
44254,49110,207
44255,41618,257
44256,21889,246
44257,43450,198
44258,21384,270
44259,43711,240
44260,42003,246
44261,35999,242
44262,15110,272
44263,15463,200
44264,9056,274
44265,33102,232
44266,7029,293
44267,13850,269
44268,39339,312
44269,3061,263
44270,44782,243
44271,2045,282
44272,19322,218
44273,18942,166
44274,43371,248
44275,40998,222
44276,12885,255
44277,37056,221
44278,37194,297
44279,33855,275
44280,1494,223
44281,20896,243
44282,17939,327
44283,17588,216
44284,1278,263
44285,23873,189
44286,35077,239
44287,16077,236
44288,49372,220
44289,2018,237
44290,19135,211
44291,34353,226
44292,15338,217
44293,39836,201
44294,34662,250
44295,42018,194
44296,3510,234
44297,38041,190
44298,48860,241
44299,16544,276
44300,40027,249
44301,43623,267
44302,17873,222
44303,8099,247
44304,2247,256
44305,43145,246
44306,17984,243
44307,28690,276
44308,31609,264
44309,49033,192
44310,26036,183
44311,26692,284
44312,15223,258
44313,31305,247
44314,42094,227
44315,46656,253
44316,20597,248
44317,20472,245
44318,20301,244
44319,19967,284
44320,16569,258
44321,20840,281
44322,39250,216
44323,9310,246
44324,38928,235
44325,13251,245
44326,30442,212
44327,30949,265
44328,16535,258
44329,34619,271
44330,27925,244
44331,25860,201
44332,4683,161
44333,5922,229
44334,36722,302
44335,16687,269
44336,25167,231
44337,15135,224
44338,27386,264
44339,38824,278
44340,37759,264
44341,29709,291
44342,34182,166
44343,4104,233
44344,38312,237
44345,34008,259
44346,3638,232
44347,22362,254
44348,9410,250
44349,39572,232
44350,11751,217
44351,18421,270
44352,11588,265
44353,24809,266
44354,43351,264
44355,40204,238
44356,29713,225
44357,13119,283
44358,43938,288
44359,36291,272
44360,2455,264
44361,46376,236
44362,9359,223
44363,14495,270
44364,7910,231
44365,26659,272
44366,45616,240
44367,38589,226
44368,24453,229
44369,28899,214
44370,38694,276
44371,34193,265
44372,28263,268
44373,41432,221
44374,23436,210
44375,40879,228
44376,10940,238
44377,20865,235
44378,29240,259
44379,35961,240
44380,42073,287
44381,3889,238
44382,42764,256
44383,39252,250
44384,43578,235
44385,14517,253
44386,37866,229
44387,3158,246
44388,38771,227
44389,42809,266
44390,310,235
44391,12619,253
44392,33009,266
44393,23530,244
44394,43528,280
44395,42427,243
44396,11441,254
44397,33648,288
44398,45880,259
44399,19712,272
44400,3412,243
44401,586,233
44402,23490,224
44403,23142,246
44404,41867,278
44405,24675,271
44406,37815,247
44407,38961,231
44408,3984,236
44409,45434,250
44410,48770,289
44411,6055,209
44412,37861,239
44413,28171,175
44414,43948,262
44415,31499,223
44416,43479,241
44417,19656,227
44418,31167,274
44419,20474,203
44420,28089,234
44421,15001,258
44422,18268,189
44423,13894,251
44424,12956,239
44425,43724,221
44426,28797,262
44427,41317,243
44428,40708,289
44429,32007,281
44430,36420,245
44431,773,238
44432,876,216
44433,18989,242
44434,24290,214
44435,27008,250
44436,38877,232
44437,34626,291
44438,4200,278
44439,45344,292
44440,39485,291
44441,11640,231
44442,45104,276
44443,1542,242
44444,1650,285
44445,28402,215
44446,46623,257
44447,39576,259
44448,23464,204
44449,22241,234
44450,20333,272
44451,39073,239
44452,34091,280
44453,7932,251
44454,30056,274
44455,14893,220
44456,11637,276
44457,14323,270
44458,41471,193
44459,27288,239
44460,11289,247
44461,9697,243
44462,31815,270
44463,8710,223
44464,35304,269
44465,21179,232
44466,12900,287
44467,15735,223
44468,4549,228
44469,29439,262
44470,23187,271
44471,3707,237
44472,17434,280
44473,11532,282
44474,339,265
44475,29458,244
44476,9032,293
44477,18328,249
44478,31679,271
44479,47107,227
44480,36093,200
44481,45792,242
44482,49209,241
44483,6373,211
44484,21530,295
44485,20747,245
44486,36889,217
44487,38612,256
44488,5983,246
44489,36241,279
44490,6168,229
44491,22627,279
44492,11742,275
44493,15581,266
44494,53,271
44495,48774,217
44496,48036,231
44497,10837,251
44498,9375,254
44499,19154,283
44500,22436,273
44501,26544,256
44502,20640,267
44503,18640,281
44504,44537,265
44505,48839,231
44506,29214,217
44507,26366,253
44508,36819,275
44509,36506,236
44510,37156,277
44511,6256,268
44512,4685,240
44513,24650,243
44514,17113,191
44515,20426,260
44516,1287,233
44517,21755,293
44518,13998,236
44519,5621,250
44520,5137,271
44521,27401,325
44522,1292,287
44523,3709,261
44524,16290,266
44525,184,256
44526,32799,222
44527,24314,252
44528,48276,277
44529,33617,251
44530,9712,254
44531,15746,249
44532,6737,288
44533,47314,198
44534,48037,266
44535,41142,261
44536,33999,279
44537,5999,225
44538,41037,250
44539,6134,285
44540,7851,260
44541,24662,295
44542,32421,300
44543,13034,257
44544,41674,217
44545,37277,232
44546,44189,246
44547,14913,305
44548,3383,202
44549,1617,302
44550,10682,236
44551,38591,249
44552,10444,250
44553,38900,235
44554,31497,269
44555,38543,324
44556,39828,223
44557,15727,285
44558,9296,306
44559,44126,199
44560,20605,257
44561,33933,241
44562,26665,244
44563,44102,273
44564,29983,228
44565,12220,271
44566,12575,180
44567,36056,237
44568,38881,237
44569,13442,286
44570,976,260
44571,2537,260
44572,44411,295
44573,8413,248
44574,43499,252
44575,44478,258
44576,26802,279
44577,23432,243
44578,29397,243
44579,24018,246
44580,48931,269
44581,36418,272
44582,38656,279
44583,14381,224
44584,32368,237
44585,46625,253
44586,19590,289
44587,34320,287
44588,45602,269
44589,19284,274
44590,25215,296
44591,7392,231
44592,20396,257
44593,20389,257
44594,29392,251
44595,46501,300
44596,7747,270
44597,35078,259
44598,13880,256
44599,31256,241
44600,18352,220
44601,35385,246
44602,38279,193
44603,42934,213
44604,8751,147
44605,36680,255
44606,36143,248
44607,31001,263
44608,31505,219
44609,42134,280
44610,28996,250
44611,42966,236
44612,33957,196
44613,37920,242
44614,15633,266
44615,20155,305
44616,8976,209
44617,1332,237
44618,5685,259
44619,30986,252
44620,43276,240
44621,28756,243
44622,41286,204
44623,32618,251
44624,29920,267
44625,17634,241
44626,2608,204
44627,15648,267
44628,19120,257
44629,24926,215
44630,3619,240
44631,22836,272
44632,8573,250
44633,42239,229
44634,46431,256
44635,10419,247
44636,8559,289
44637,2319,242
44638,47762,257
44639,19631,294
44640,27582,238
44641,39979,244
44642,38585,227
44643,41615,258
44644,19090,247
44645,33412,235
44646,16252,282
44647,13398,246
44648,4204,263
44649,42984,233
44650,4923,195
44651,39538,235
44652,9158,300
44653,24027,264
44654,1325,279
44655,3985,269
44656,27144,205
44657,18495,239
44658,655,238
44659,9642,228
44660,37441,247
44661,10672,253
44662,13680,248
44663,8168,268
44664,11933,262
44665,11709,231
44666,29010,241
44667,12925,260
44668,2948,269
44669,34882,275
44670,4572,283
44671,31668,242
44672,16960,233
44673,21297,205
44674,32880,239
44675,5875,233
44676,14073,258
44677,43775,249
44678,34577,242
44679,48262,203
44680,7355,231
44681,27061,226
44682,13556,240
44683,41214,239
44684,5023,230
44685,43182,338
44686,19848,260
44687,38622,270
44688,42578,300
44689,22267,275
44690,4277,242
44691,34042,248
44692,40801,184
44693,49597,250
44694,45838,230
44695,45993,243
44696,26651,198
44697,11557,248
44698,32242,292
44699,14399,273
44700,7049,241
44701,40261,231
44702,28790,243
44703,38691,244
44704,38564,227
44705,16440,265
44706,14449,230
